OTUID,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV
9e9322e7c16d2bacb0baa9ea2b8b0021,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Marinobacterium,D_6__uncultured_bacterium,9e9322e7c16d2bacb0baa9ea2b8b0021
58519a4da121dc8686f177da4f40577f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Marinobacterium,D_6__uncultured_bacterium,58519a4da121dc8686f177da4f40577f
c4165eed030f9f4e18b0cb65a38849ed,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,,,c4165eed030f9f4e18b0cb65a38849ed
9521a7dcbc0b942d18367f4d257b3e11,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Neptuniibacter,,9521a7dcbc0b942d18367f4d257b3e11
de12e7116f5359529a9572fa5bf0dbaa,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Neptuniibacter,,de12e7116f5359529a9572fa5bf0dbaa
b84e1d3e95e2c9c5f7b5be0ad4d0c90a,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Marinobacterium,,b84e1d3e95e2c9c5f7b5be0ad4d0c90a
7b8f73ce4bbd6cd99e0a41b17939df84,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Marinobacterium,,7b8f73ce4bbd6cd99e0a41b17939df84
e06706b88619771e6c6d9d12f9012649,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Marinomonadaceae,D_5__Marinomonas,,e06706b88619771e6c6d9d12f9012649
f36492dd75aca4f72948ef01384119ab,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Marinomonadaceae,D_5__Marinomonas,,f36492dd75aca4f72948ef01384119ab
c252ec47c2665af1166be925cf025c41,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Marinomonadaceae,D_5__Marinomonas,D_6__Marinomonas_sp.,c252ec47c2665af1166be925cf025c41
339434dec5368d49d4af0b1aab92574b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Marinomonadaceae,D_5__Marinomonas,,339434dec5368d49d4af0b1aab92574b
e59218d5f4f9ebed3b3c3ae862e19c62,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Marinomonadaceae,D_5__Marinomonas,D_6__Marinomonas_communis,e59218d5f4f9ebed3b3c3ae862e19c62
9e0f4710871cac237ff2512b47ef310a,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Marinomonadaceae,D_5__Marinomonas,,9e0f4710871cac237ff2512b47ef310a
0bb30c6a8b5df570cf62b7c38846ae02,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__Motiliproteus,D_6__uncultured_bacterium,0bb30c6a8b5df570cf62b7c38846ae02
7c7821f1434b140383fd490c3cb554aa,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Kangiellaceae,D_5__Pleionea,D_6__Kangiella_sp.,7c7821f1434b140383fd490c3cb554aa
da591c6d53404d778dcf4fe13ba92969,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__uncultured,D_6__uncultured_gamma,da591c6d53404d778dcf4fe13ba92969
7ea338e48ab7ebfb16a00dd43aded23a,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__uncultured,D_6__uncultured_gamma,7ea338e48ab7ebfb16a00dd43aded23a
dbc026dac59d6c2d0aa2b0335c6d6e68,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__uncultured,D_6__uncultured_gamma,dbc026dac59d6c2d0aa2b0335c6d6e68
fafa013ccccbbfc65fb49e66238509a9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,D_5__uncultured,D_6__uncultured_bacterium,fafa013ccccbbfc65fb49e66238509a9
323423b2b901fddbcad4ea14a3613d95,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,323423b2b901fddbcad4ea14a3613d95
e2171bc258d3b6758bad7d0425172a90,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,e2171bc258d3b6758bad7d0425172a90
975d7cedc8188fe7a829462360a6f565,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,975d7cedc8188fe7a829462360a6f565
faabc19dc3299830dc07992e45cc74fc,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,faabc19dc3299830dc07992e45cc74fc
c1e4b56adec0b638a71f01122937ceec,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,c1e4b56adec0b638a71f01122937ceec
e8094efbcbbc37d59a513e11f43608b0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,e8094efbcbbc37d59a513e11f43608b0
deb7bb4a1f2ac65f832085826fc6de68,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,deb7bb4a1f2ac65f832085826fc6de68
48d2f4ea81e0049aa6e58908d0b526c6,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Marinomonadaceae,D_5__Marinomonas,,48d2f4ea81e0049aa6e58908d0b526c6
cefba83d0658535c65a0b61ecaa4a65e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Alcanivoracaceae1,D_5__Alcanivorax,,cefba83d0658535c65a0b61ecaa4a65e
3ea29fbe72509eccd6d488480e0b26f7,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Halomonadaceae,D_5__Halomonas,,3ea29fbe72509eccd6d488480e0b26f7
137026d88a6581d9254b499ea88a50f7,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__Parahaliea,D_6__uncultured_gamma,137026d88a6581d9254b499ea88a50f7
9550ff3a78e73e84b38df83c501fa1a8,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__BD2-7,D_5__BD2-7,D_6__uncultured_bacterium,9550ff3a78e73e84b38df83c501fa1a8
e8016eadaf5ea1498dd5b22a44bb004d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__BD2-7,D_5__BD2-7,D_6__uncultured_bacterium,e8016eadaf5ea1498dd5b22a44bb004d
943fbb97246587c44da6a51b9796ba8d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__BD2-7,D_5__BD2-7,D_6__uncultured_bacterium,943fbb97246587c44da6a51b9796ba8d
e8aeff8d1ea5e8ee814c3221a3ab3567,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,,e8aeff8d1ea5e8ee814c3221a3ab3567
621d929bbcd4cb30384aa18f058ab2b0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Moraxellaceae,D_5__Enhydrobacter,,621d929bbcd4cb30384aa18f058ab2b0
693305b1e19f919a356c92aa57b08bac,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Moraxellaceae,D_5__Acinetobacter,D_6__Acinetobacter_baumannii,693305b1e19f919a356c92aa57b08bac
394d86c82c4e53149d335ae79e47f727,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Thiotrichales,D_4__Thiotrichaceae,D_5__uncultured,D_6__uncultured_sediment,394d86c82c4e53149d335ae79e47f727
9e564adb7f14af894605874c5f81180b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Oceanospirillaceae,D_5__Oceanospirillum,D_6__Oceanospirillum_linum,9e564adb7f14af894605874c5f81180b
b3dde81aca7a4b23386a055e9ccff7e9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Oceanospirillaceae,D_5__Oceanospirillum,D_6__Oceanospirillum_linum,b3dde81aca7a4b23386a055e9ccff7e9
4b247a5f0151f13f16a4736c9536a394,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__MBAE14,D_4__MBAE14,D_5__MBAE14,D_6__uncultured_bacterium,4b247a5f0151f13f16a4736c9536a394
60239a91b6ac4e48e3db9215965218f2,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__MBAE14,D_4__MBAE14,D_5__MBAE14,D_6__uncultured_bacterium,60239a91b6ac4e48e3db9215965218f2
1282b39d76216f5199debdd7409cb76e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Spongiibacteraceae,D_5__BD1-7_clade,D_6__uncultured_organism,1282b39d76216f5199debdd7409cb76e
6f5ece0d633d946b736bd2daaec5fbe2,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Spongiibacteraceae,D_5__BD1-7_clade,,6f5ece0d633d946b736bd2daaec5fbe2
3fee96bb5f4008459a019396ae0b9e1b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,3fee96bb5f4008459a019396ae0b9e1b
4bdc65d515379152e47c1ce9c9bb657d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,4bdc65d515379152e47c1ce9c9bb657d
916c15cdb8f9b10e155d6d2c68575071,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,916c15cdb8f9b10e155d6d2c68575071
188a4c54fbb2db2e4a3affcd910ca5a1,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,188a4c54fbb2db2e4a3affcd910ca5a1
2f31f884736b7e008f9b84c70b0863c0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Photobacterium,D_6__Photobacterium_aphoticum,2f31f884736b7e008f9b84c70b0863c0
3bef1dc582c6cf5dcfa751b01f1c2c00,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,3bef1dc582c6cf5dcfa751b01f1c2c00
8468c2f407861098cb6e926844d31b43,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,8468c2f407861098cb6e926844d31b43
826c70034ba3fc9e1272a43070681c16,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,826c70034ba3fc9e1272a43070681c16
5ae1e5050afff2011b6d515573ac8c5c,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,5ae1e5050afff2011b6d515573ac8c5c
5a34d8b8acbf411d0ad2eadfff518cd9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,5a34d8b8acbf411d0ad2eadfff518cd9
65929b9091e43c4121acdf4e84fe561e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,65929b9091e43c4121acdf4e84fe561e
c63c8d94abd6430f32f9ae9a17870a5d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,c63c8d94abd6430f32f9ae9a17870a5d
d890a4a5246741a5c3fa705ca155ea41,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,d890a4a5246741a5c3fa705ca155ea41
151a021eeb30ccc8f8fe6d5779ca8276,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Aliivibrio,,151a021eeb30ccc8f8fe6d5779ca8276
7eb8fad35c029921078207b0e4557fd1,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,7eb8fad35c029921078207b0e4557fd1
d536100dc20b9a4405ba7aa3d8f0c753,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,d536100dc20b9a4405ba7aa3d8f0c753
4f0c7427d78dc6988c9bfbe564909295,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,4f0c7427d78dc6988c9bfbe564909295
5e81472267e90e8556b65c3b2453a09c,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,5e81472267e90e8556b65c3b2453a09c
354dd3e5cc7cd130816607963c2c37b2,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,354dd3e5cc7cd130816607963c2c37b2
55879a5b09a607f612ecdd18e27620fa,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,55879a5b09a607f612ecdd18e27620fa
c764ee275380aee416cb067f7abf67c2,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,D_6__Vibrio_hispanicus,c764ee275380aee416cb067f7abf67c2
5b8abc04190996ab2daf5efb6ec31f97,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,D_6__Vibrio_hispanicus,5b8abc04190996ab2daf5efb6ec31f97
b021abc32daa12eaff2de406938050ab,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,b021abc32daa12eaff2de406938050ab
294ab132d1dc51249d138bf6e7cb84b6,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,294ab132d1dc51249d138bf6e7cb84b6
b48118bebf75f1a31db9fb6b9d6b2032,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,b48118bebf75f1a31db9fb6b9d6b2032
f0e89a9713ce6df5cdfd597c32dc4380,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,f0e89a9713ce6df5cdfd597c32dc4380
72dfc9b6e3a9f497643a5d2360ee8cfc,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,D_5__Vibrio,,72dfc9b6e3a9f497643a5d2360ee8cfc
c5aeb83a974690af426ed492707de184,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Shewanellaceae,D_5__Shewanella,D_6__Shewanella_surugensis,c5aeb83a974690af426ed492707de184
